"auto_id","Unit","ID","DATACLASS","RAWMAT","SUPPORT","TECHNIQUE","FORM","FBTYPE1","FBTYPE2","CORETYPE","BIFTYPE","NORETEDGE","RETINT","T-FCHAR","T-FSURF","T-FLOC","PLATSURF","EXTPLAT","FACES","PLATFORMS","PLATTEC1","PLATTEC2","SCARMORPH","RETEDGE","CORTEX","DISCARD","EDGEDAMAGE","ALTERATION","PROXSCARS","SCARLENGTH","LENGTH","TQWIDTH","TQTHICK","MIDWIDTH","MIDTHICK","TIPWIDTH","WIDTH","LENTOWID","THICK","LENTOTHICK","ROEW1","ROET1","ROEW3","ROET3","PLATWIDTH","PLATTHICK","SMALLPW","BULB","EPA","WEIGHT"
7962,"F29",329,"MEDTOOL","LOCALFLINT","GELIFRACT","","",42,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA," "," ","","",0,-9999,65.8,-9999,-9999,-9999,-9999,-9999,25.49,-9999,20.685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,71
11528,"G28",599,"CORE","LOCALFLINT","SHATTER","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",1,"1","SCAR","","UNI-DIRECT",NA,"0%","NONE","EXT/INT","UNALTERED",1,32.16,39.03,-9999,-9999,-9999,-9999,-9999,49.365,-9999,24.975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95
5560,"E29",76,"DISTFLAKE","OTHER","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,43.61,-9999,-9999,-9999,-9999,-9999,21.695,-9999,4.705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9
9361,"F28",391,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,35.685,-9999,-9999,-9999,-9999,-9999,23.055,-9999,10.335,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10
3674,"D28",255,"MEDTOOL","LOCALFLINT","FLAKE","","",64,-9999," ",NA,1,"","T-F","EXTERIOR","N/A","","",NA,"","","","",NA,""," ","EXT/INT","",0,25.465,30.565,-9999,-9999,-9999,-9999,-9999,21.285,-9999,4.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
5774,"F29",4,"DISTFLAKE","OTHERFLINT","FLAKE","UP","BLADE",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","BI-DIRECT",NA,"0%"," ","EXT/INT","UNALTERED",0,-9999,29,-9999,-9999,-9999,-9999,-9999,14.825,-9999,3.665,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
11374,"G28",521,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","NONE","UNALTERED",0,-9999,24.5,-9999,-9999,-9999,-9999,-9999,15.5,-9999,4.38,-9999,-9999,-9999,-9999,-9999,13.45,4.605,-9999,-9999,-9999,1
10763,"F29",606,"CORE","LOCALFLINT","NODULE","NORMAL","TESTED",-9999,-9999,"TESTED",NA,0,""," "," "," ","","",1,"1","EXTERIOR","","",NA,"","NONE","NONE","UNALTERED",1,39.825,61.68,-9999,-9999,-9999,-9999,-9999,63.165,-9999,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,170
10531,"D28",399,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"100%"," ","EXT/INT","UNALTERED",0,-9999,49.765,-9999,-9999,-9999,-9999,-9999,46.89,-9999,14.565,-9999,-9999,-9999,-9999,-9999,21.95,7.66,-9999,-9999,-9999,31
12324,"F29",566,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","PLAIN",NA,"100%"," ","EXTERIOR","UNALTERED",0,-9999,52.99,-9999,-9999,-9999,-9999,-9999,44.74,-9999,12.45,-9999,-9999,-9999,-9999,-9999,14.015,4.09,-9999,-9999,-9999,38
10403,"D29",611,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"40-60%"," ","EXTERIOR","HEAVYPATIN",0,-9999,35.9,-9999,-9999,-9999,-9999,-9999,34.715,-9999,10.03,-9999,-9999,-9999,-9999,-9999,15.125,4.585,-9999,-9999,-9999,15
12310,"E29",697,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"60-90%"," ","INTERIOR","UNALTERED",0,-9999,62.79,-9999,-9999,-9999,-9999,-9999,27.555,-9999,16.035,-9999,-9999,-9999,-9999,-9999,23.45,-9999,-9999,-9999,-9999,35
10494,"D28",388,"PROXFLAKE","","FLAKE","","NORMAL",48,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","UNALTERED",0,-9999,46.395,-9999,-9999,-9999,-9999,-9999,43.295,-9999,8.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22
10746,"F29",605,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,""," ","EXT/INT","UNALTERED",0,-9999,90.67,-9999,-9999,-9999,-9999,-9999,38.155,-9999,20.975,-9999,-9999,-9999,-9999,-9999,44.38,16.635,-9999,-9999,-9999,111
10559,"D29",636,"PROXFLAKE","LOCALFLINT","FLAKE","CLACTON","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","PLAIN",NA,"100%"," ","EXT/INT","",0,-9999,54.995,-9999,-9999,-9999,-9999,-9999,32.515,-9999,15.365,-9999,-9999,-9999,-9999,-9999,43.755,13.93,-9999,-9999,-9999,49
10778,"E29",740,"PROXFLAKE","","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONVEX",NA,"","","","PLAIN",NA,"100%"," ","EXTERIOR","UNALTERED",0,-9999,44.52,-9999,-9999,-9999,-9999,-9999,35.49,-9999,11.75,-9999,-9999,-9999,-9999,-9999,36.06,17.19,-9999,-9999,-9999,24
10760,"E29",733,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","ANGULAR",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","LATERAL",NA,"10-40%"," ","ROLLED","",0,-9999,51.16,-9999,-9999,-9999,-9999,-9999,45.17,-9999,17.165,-9999,-9999,-9999,-9999,-9999,25.61,8.53,-9999,-9999,-9999,56
10408,"G28",631,"CORE","LOCALFLINT","","NORMAL","OVERSHOT",-9999,-9999,"SING-SURF",NA,0,""," "," "," ","","",1,"1","SCAR","","UNI-DIRECT",NA,"60-90%","EXHUASTED","NONE","UNALTERED",1,-9999,44.09,-9999,-9999,-9999,-9999,-9999,30.135,-9999,14.385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21
10495,"D28",389,"PROXTOOL","LOCALFLINT","FLAKE","NORMAL","NORMAL",43,-9999," ",NA,1,"","NONE"," "," ","PLAIN","",NA,"","","","PLAIN",NA,"100%"," ","EXTERIOR","UNALTERED",0,-9999,41.685,-9999,-9999,-9999,-9999,-9999,24.3,-9999,8.385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16
12145,"F29",550,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","BROAD",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"10-40%"," ","NONE","UNALTERED",0,-9999,31.805,-9999,-9999,-9999,-9999,-9999,28.655,-9999,12.36,-9999,-9999,-9999,-9999,-9999,24.32,6.9,-9999,-9999,-9999,20
12146,"F29",551,"COMPFLAKE","OTHERFLINT","FLAKE","UP","BLADE",-9999,-9999," ",NA,0,""," "," "," ","PUNCTIFORM","CONVEX",NA,"","","","UNI-DIRECT",NA,"0%"," ","NONE","UNALTERED",0,-9999,43.815,-9999,-9999,-9999,-9999,-9999,13.61,-9999,3.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
12323,"E29",704,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","EXTERIOR","",0,-9999,45.73,-9999,-9999,-9999,-9999,-9999,35.21,-9999,10.765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22
12289,"E29",692,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"1-10%"," ","","",0,-9999,41.265,-9999,-9999,-9999,-9999,-9999,42.575,-9999,10.835,-9999,-9999,-9999,-9999,-9999,40,7.275,-9999,-9999,-9999,21
10413,"D29",613,"MEDTOOL","LOCALFLINT","GELIFRACT","","",9,-9999," ",NA,1,"NORMAL","NONE"," "," ","","",NA,"","","","",NA," "," ","NONE","UNALTERED",0,-9999,55.63,-9999,-9999,-9999,-9999,-9999,34.85,-9999,9.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25
10485,"D28",384,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,37.28,-9999,-9999,-9999,-9999,-9999,29.345,-9999,5.855,-9999,-9999,-9999,-9999,-9999,26.06,7.58,-9999,-9999,-9999,11
12309,"E29",696,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"100%"," ","NONE","UNALTERED",0,-9999,35.145,-9999,-9999,-9999,-9999,-9999,22.165,-9999,14.05,-9999,-9999,-9999,-9999,-9999,30.625,11.99,-9999,-9999,-9999,22
10750,"D29",648,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","",NA,"","","","PLAIN",NA,"100%"," ","EXT/INT","UNALTERED",0,-9999,35.69,-9999,-9999,-9999,-9999,-9999,31.555,-9999,7.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9
10684,"F28",433,"MEDFLAKE","","FLAKE","","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,""," ","EXTERIOR","UNALTERED",0,-9999,33.695,-9999,-9999,-9999,-9999,-9999,13.26,-9999,5.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
12321,"E29",702,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","NONE","UNALTERED",0,-9999,33.21,-9999,-9999,-9999,-9999,-9999,23.285,-9999,9.78,-9999,-9999,-9999,-9999,-9999,15.37,6.655,-9999,-9999,-9999,8
12333,"F29",571,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONCAVE",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","UNALTERED",0,-9999,28.95,-9999,-9999,-9999,-9999,-9999,19.03,-9999,4.995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
10523,"D28",392,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,39.675,-9999,-9999,-9999,-9999,-9999,19.705,-9999,10.67,-9999,-9999,-9999,-9999,-9999,8.28,3.075,-9999,-9999,-9999,12
10517,"E28",491,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","UNI-DIRECT",NA,"0%"," ","EXT/INT","UNALTERED",0,-9999,32.475,-9999,-9999,-9999,-9999,-9999,22.1,-9999,4.485,-9999,-9999,-9999,-9999,-9999,11.755,3.845,-9999,-9999,-9999,5
10779,"F29",610,"COMPFLAKE","","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"1-10%"," ","INTERIOR","UNALTERED",0,-9999,32.595,-9999,-9999,-9999,-9999,-9999,27.465,-9999,8.25,-9999,-9999,-9999,-9999,-9999,16.24,4.41,-9999,-9999,-9999,9
10551,"F28",432,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","CONVEX",NA,"","","","",NA,"0%"," ","NONE","UNALTERED",0,-9999,26.56,-9999,-9999,-9999,-9999,-9999,21.68,-9999,5.525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
10776,"D29",652,"PROXFLAKE","JASPER","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,32.395,-9999,-9999,-9999,-9999,-9999,18.445,-9999,4.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3
12332,"F29",570,"COMPFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","PLAIN",NA,"0%"," ","","UNALTERED",0,-9999,32.865,-9999,-9999,-9999,-9999,-9999,26.475,-9999,2.47,-9999,-9999,-9999,-9999,-9999,10.305,1.715,-9999,-9999,-9999,3
10515,"E28",490,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","NONE","UNALTERED",0,-9999,29.47,-9999,-9999,-9999,-9999,-9999,22.06,-9999,6.68,-9999,-9999,-9999,-9999,-9999,10.73,6.405,-9999,-9999,-9999,6
10749,"G28",655,"DISTFLAKE","LOCALFLINT","FLAKE","BLADE","BLADE",48,-9999," ",NA,0,""," "," "," ","","",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,40.77,-9999,-9999,-9999,-9999,-9999,17.625,-9999,5.195,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
10685,"F28",434,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"0%"," ","NONE","UNALTERED",0,-9999,28.18,-9999,-9999,-9999,-9999,-9999,15.475,-9999,7.345,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
10407,"D29",612,"COMPFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","UNI-DIRECT",NA,"0%"," ","EXT/INT","",0,-9999,28.295,-9999,-9999,-9999,-9999,-9999,20.555,-9999,4.995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
10496,"E28",485,"COMPFLAKE","OTHERFLINT","FLAKE","","DEBORDANT",-9999,-9999," ",NA,0,""," "," "," ","FACETED","",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,23.2,-9999,-9999,-9999,-9999,-9999,14.945,-9999,4.375,-9999,-9999,-9999,-9999,-9999,13.595,7.315,-9999,-9999,-9999,5
10542,"E28",496,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","OTHER","",NA,"","","","UNI-DIRECT",NA,"0%"," ","NONE","",0,-9999,27.57,-9999,-9999,-9999,-9999,-9999,23.79,-9999,3.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
12143,"F29",548,"COMPFLAKE","","FLAKE","","",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,""," ","","",0,-9999,26.35,-9999,-9999,-9999,-9999,-9999,22.165,-9999,5.22,-9999,-9999,-9999,-9999,-9999,16.02,5.8,-9999,-9999,-9999,6
10548,"F28",430,"PROXFLAKE","","FLAKE","NORMAL","",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","",NA,"","","","",NA,"40-60%"," ","EXT/INT","",0,-9999,29.84,-9999,-9999,-9999,-9999,-9999,21.24,-9999,6.51,-9999,-9999,-9999,-9999,-9999,12.42,8.765,-9999,-9999,-9999,-9999
10775,"D29",651,"DISTFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"40-60%"," ","EXTERIOR","UNALTERED",0,-9999,29.045,-9999,-9999,-9999,-9999,-9999,19.27,-9999,6.955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
10524,"D28",393,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"100%"," ","NONE","UNALTERED",0,-9999,33.215,-9999,-9999,-9999,-9999,-9999,20.315,-9999,6.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
11976,"F28",420,"DISTFLAKE","CHALCEDONY","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXT/INT","UNALTERED",0,-9999,27.2,-9999,-9999,-9999,-9999,-9999,18.64,-9999,2.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
12327,"E29",705,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,""," ","NONE","UNALTERED",0,-9999,27.565,-9999,-9999,-9999,-9999,-9999,17.615,-9999,6.995,-9999,-9999,-9999,-9999,-9999,17.08,4.635,-9999,-9999,-9999,5
10533,"D28",400,"COMPFLAKE","OTHERFLINT","FLAKE","","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","CONCAVE",NA,"","","","",NA,"0%"," ","EXT/INT","HEAVYPATIN",0,-9999,24.725,-9999,-9999,-9999,-9999,-9999,14.625,-9999,1.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
10547,"E28",498,"PROXFLAKE","CHALCEDONY","FLAKE","NORMAL","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,22.605,-9999,-9999,-9999,-9999,-9999,19.68,-9999,3.23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
10396,"J30",33,"COMPFLAKE","LOCALFLINT","FLAKE","RETFLK","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,""," ","","",0,-9999,16.715,-9999,-9999,-9999,-9999,-9999,15.44,-9999,1.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
10397,"J30",34,"COMPFLAKE","OTHERFLINT","FLAKE","BIFRET","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,""," ","","",0,-9999,18.08,-9999,-9999,-9999,-9999,-9999,12.485,-9999,1.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
10406,"G28",630,"COMPFLAKE","LOCALFLINT","FLAKE","RETFLK","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,""," ","","",0,-9999,15.9,-9999,-9999,-9999,-9999,-9999,14.82,-9999,3.35,-9999,-9999,-9999,-9999,-9999,13.265,3.595,-9999,-9999,-9999,1
11992,"F29",521,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","SUB-RADIAL",NA,"0%"," ","INTERIOR","UNALTERED",0,-9999,38.965,-9999,-9999,-9999,-9999,-9999,27.19,-9999,4.74,-9999,-9999,-9999,-9999,-9999,16.485,7.87,-9999,-9999,59,8
10741,"E29",731,"COMPFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","UNI-DIRECT",NA,"0%"," ","NONE","UNALTERED",0,-9999,27.07,-9999,-9999,-9999,-9999,-9999,22.325,-9999,4.855,-9999,-9999,-9999,-9999,-9999,17.945,6.41,-9999,-9999,-9999,2
11991,"F29",520,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","CONVEX",NA,"","","","PLAIN",NA,"100%"," ","NONE","",0,-9999,31.645,-9999,-9999,-9999,-9999,-9999,25.37,-9999,7.65,-9999,-9999,-9999,-9999,-9999,9.005,3.365,-9999,-9999,-9999,7
10439,"D29",620,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONVEX",NA,"","","","",NA,"60-90%"," ","EXTERIOR","",0,-9999,27.75,-9999,-9999,-9999,-9999,-9999,23.765,-9999,9.935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9
12078,"E29",683,"COMPFLAKE","OTHERFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"60-90%"," ","","",0,-9999,27.46,-9999,-9999,-9999,-9999,-9999,27.315,-9999,3.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
10470,"G28",643,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"60-90%"," ","NONE","UNALTERED",0,-9999,30.13,-9999,-9999,-9999,-9999,-9999,20.49,-9999,9.335,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11
10475,"E29",707,"MEDFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","UNI-DIRECT",NA,"0%"," ","EXT/INT","WHITE",0,-9999,36.665,-9999,-9999,-9999,-9999,-9999,27.12,-9999,6.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8
10440,"D29",621,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"10-40%"," ","NONE","",0,-9999,36.215,-9999,-9999,-9999,-9999,-9999,20.595,-9999,6.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
11993,"F29",522,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","",NA,"","","","",NA,"1-10%"," ","NONE","UNALTERED",0,-9999,26.365,-9999,-9999,-9999,-9999,-9999,14.35,-9999,3.565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
11989,"F29",518,"PROXFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"60-90%"," ","EXTERIOR","",0,-9999,26.33,-9999,-9999,-9999,-9999,-9999,15.735,-9999,5.245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4
10526,"D28",395,"MEDFLAKE","OTHERFLINT","FLAKE","","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXT/INT","WHITE",0,-9999,29.09,-9999,-9999,-9999,-9999,-9999,15.485,-9999,2.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
12070,"F29",529,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","PLAIN",NA,"100%"," ","NONE","UNALTERED",0,-9999,24.005,-9999,-9999,-9999,-9999,-9999,17.61,-9999,6.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3
12073,"F29",532,"COMPFLAKE","OTHERFLINT","FLAKE","UP","BLADE",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXTERIOR","LIGHTPATIN",0,-9999,28.275,-9999,-9999,-9999,-9999,-9999,8.16,-9999,1.495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
12315,"F29",563,"MEDFLAKE","OTHERFLINT","FLAKE","","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"40-60%"," ","INTERIOR","UNALTERED",0,-9999,24.925,-9999,-9999,-9999,-9999,-9999,11.635,-9999,3.595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
12072,"F29",531,"COMPFLAKE","OTHERFLINT","FLAKE","NORMAL","BROAD",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA,"0%"," ","EXT/INT","WHITE",0,-9999,20.57,-9999,-9999,-9999,-9999,-9999,10.53,-9999,1.595,-9999,-9999,-9999,-9999,-9999,5.685,1.59,-9999,-9999,-9999,1
12330,"F29",568,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"90-99%"," ","NONE","UNALTERED",0,-9999,54.525,-9999,-9999,-9999,-9999,-9999,55.925,-9999,41.995,-9999,-9999,-9999,-9999,-9999,51.195,37.135,-9999,-9999,-9999,8
12296,"E29",694,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"60-90%"," ","EXT/INT","LIGHTPATIN",0,-9999,54.82,-9999,-9999,-9999,-9999,-9999,42.06,-9999,17.935,-9999,-9999,-9999,-9999,-9999,31.27,13.3,-9999,-9999,-9999,53
10445,"G28",642,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"60-90%"," ","NONE","UNALTERED",0,-9999,64.72,-9999,-9999,-9999,-9999,-9999,38.355,-9999,16.015,-9999,-9999,-9999,-9999,-9999,54.915,25.655,-9999,-9999,-9999,88
12337,"F29",572,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",48,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"10-40%"," ","EXTERIOR","UNALTERED",0,-9999,53.65,-9999,-9999,-9999,-9999,-9999,41.275,-9999,18.69,-9999,-9999,-9999,-9999,-9999,19.05,12.595,-9999,-9999,-9999,53
